Transaction ID,Store Name,Customer ID,Customer Age,Product ID,Product Category,Transaction Date,Payment Method,Shipping Address,City,Country,Coupon Used,Quantity Sold,Unit Price,Total Price,Discount Applied,Net Price
13023,Essential Mart,9250,39,184,Books,2024-04-01,Credit Card,65267 Christine Fields Suite 001,Lake Melissabury,Sri Lanka,FALL15,3,88,264,40,224
32374,Pure Market,6978,31,122,Electronics,2024-04-05,Credit Card,3125 Johnson Cape Apt. 888,Port Mary,Saudi Arabia,SPRING10,3,57,171,17,154
10608,Essential Mart,9762,49,105,Electronics,2024-03-31,PayPal,073 Morales Springs,Davidsonborough,Aruba,FALL15,4,60,240,36,204
41338,Urban Goods,8544,27,100,Clothing,2024-04-16,Credit Card,11897 Gutierrez Ports Apt. 267,Donaldborough,Reunion,SUMMER20,2,137,274,55,219
35865,Essential Mart,9352,39,119,Electronics,2024-04-07,Credit Card,669 Jesus Curve Apt. 442,Lake Judithside,United Arab Emirates,None,5,171,855,0,855
93104,Essential Mart,8921,28,148,Electronics,2024-04-04,PayPal,02095 Sarah Ville Apt. 335,Port Sarah,Afghanistan,SPRING10,4,60,240,24,216
50514,Urban Goods,7289,63,140,Books,2024-04-12,Credit Card,6069 Kyle Track,Hannahview,Egypt,SPRING10,1,79,79,8,71
53611,Urban Goods,1406,44,197,Clothing,2024-04-20,PayPal,825 Joanne Spurs,South Tarastad,Bhutan,SUMMER20,3,118,354,71,283
19650,Pure Market,5592,38,117,Electronics,2024-04-01,PayPal,460 Bailey Manors,North Erinborough,Mauritania,FALL15,2,36,72,11,61
22649,Basic Depot,2677,55,168,Clothing,2024-04-14,PayPal,5593 Laurie Views Apt. 778,Annaburgh,Mexico,SUMMER20,4,177,708,142,566
68217,Pure Market,6324,45,154,Books,2024-03-31,Credit Card,461 Williams Grove Apt. 332,Josephfurt,French Polynesia,None,2,30,60,0,60
32549,Basic Depot,6609,25,183,Home & Garden,2024-04-13,PayPal,01430 Nelson Dale,Rhondaview,Mexico,None,5,175,875,0,875
24710,Basic Depot,8845,25,171,Home & Garden,2024-04-03,Credit Card,2938 Thornton Trafficway,New Isaacview,Nicaragua,None,2,71,142,0,142
90536,Pure Market,1284,28,198,Clothing,2024-03-29,Credit Card,656 Fitzpatrick Causeway,Port Donnamouth,Saint Helena,FALL15,5,149,745,112,633
87425,Urban Goods,7706,62,147,Home & Garden,2024-04-21,Credit Card,51971 Gina Extensions Apt. 750,South Gregoryborough,Zimbabwe,SPRING10,3,38,114,11,103
60389,Essential Mart,9934,52,103,Clothing,2024-03-30,Credit Card,2847 Lacey Viaduct,Garciafurt,Bangladesh,SUMMER20,3,111,333,67,266
33527,Pure Market,5575,53,121,Clothing,2024-04-04,PayPal,48325 Jackson Shores,East Stephen,Armenia,SUMMER20,4,24,96,19,77
45179,Urban Goods,9517,47,113,Electronics,2024-04-05,PayPal,44246 Sheila Key,New Robinburgh,Senegal,SUMMER20,5,50,250,50,200
23793,Basic Depot,5164,25,102,Home & Garden,2024-04-23,Credit Card,514 William Wall Suite 053,Garciatown,Palau,SPRING10,4,25,100,10,90
28431,Essential Mart,7764,64,157,Electronics,2024-04-05,PayPal,53470 Steven Common Apt. 147,Hillmouth,Switzerland,SUMMER20,5,168,840,168,672
51989,Basic Depot,8381,52,121,Electronics,2024-04-15,Credit Card,3331 Johnathan Stravenue,South Sandrafort,Senegal,SUMMER20,2,87,174,35,139
11454,Pure Market,6121,39,155,Clothing,2024-04-03,Credit Card,7683 Marcia Island,Delgadoside,Vanuatu,SPRING10,3,20,60,6,54
49766,Pure Market,9941,34,151,Home & Garden,2024-03-30,Credit Card,651 Flores Mall,Brownbury,French Polynesia,SPRING10,5,164,820,82,738
16326,Basic Depot,6747,64,167,Books,2024-04-09,Credit Card,302 Dorsey River,Tracyberg,Mayotte,SUMMER20,3,59,177,35,142
21876,Basic Depot,3312,60,156,Electronics,2024-03-31,PayPal,8456 Todd Shore Apt. 064,Beltranbury,Mali,SUMMER20,4,49,196,39,157
69938,Essential Mart,1186,59,186,Books,2024-03-29,Credit Card,53772 Jenna Hill,Brownshire,Switzerland,FALL15,5,84,420,63,357
49532,Essential Mart,1029,37,190,Clothing,2024-03-31,PayPal,83095 Wolf Turnpike Suite 712,Jordanbury,Bolivia,SUMMER20,4,131,524,105,419
98851,Essential Mart,9900,59,114,Electronics,2024-04-05,PayPal,5793 Danielle Gateway,West Michaelport,Svalbard & Jan Mayen Islands,None,4,124,496,0,496
63435,Pure Market,2502,41,187,Clothing,2024-04-07,Credit Card,1629 Singleton Flats Suite 944,Fishermouth,Burundi,None,3,170,510,0,510
13804,Urban Goods,3623,37,150,Electronics,2024-04-10,Credit Card,2375 Gutierrez Locks Suite 201,Gonzalezton,Congo,SPRING10,2,31,62,6,56
37165,Basic Depot,6791,46,178,Clothing,2024-04-25,PayPal,0959 Brian Extensions Suite 583,Mullinstown,Saint Pierre and Miquelon,SUMMER20,4,197,788,158,630
31850,Basic Depot,1208,59,102,Electronics,2024-03-31,Credit Card,27560 Johnson Points,South Ninafort,Central African Republic,SUMMER20,4,181,724,145,579
13835,Basic Depot,1783,62,137,Electronics,2024-04-12,Credit Card,10639 Justin Roads Suite 047,Dorothyshire,Saint Vincent and the Grenadines,SPRING10,4,166,664,66,598
69936,Basic Depot,1062,38,116,Clothing,2024-04-05,PayPal,86586 Walter Rapid,Codyhaven,Wallis and Futuna,SPRING10,3,85,255,26,229
89069,Basic Depot,3665,23,172,Books,2024-03-27,Credit Card,97070 Joshua Springs Suite 654,Robertland,Bulgaria,FALL15,1,57,57,9,48
94665,Urban Goods,2945,31,101,Electronics,2024-04-06,Credit Card,0469 Thomas Crescent,North Shaneburgh,Guatemala,FALL15,3,50,150,22,128
73079,Basic Depot,1751,63,151,Clothing,2024-04-06,Credit Card,0808 Jonathan Brooks Apt. 972,South Ashley,Niue,FALL15,2,148,296,44,252
38883,Pure Market,4039,61,141,Home & Garden,2024-04-12,PayPal,80912 Joshua Pass,East Toddfurt,Jersey,SUMMER20,2,144,288,58,230
46737,Basic Depot,3271,36,179,Clothing,2024-04-03,Credit Card,339 Scott Stream Suite 827,Port Christopher,Afghanistan,FALL15,3,29,87,13,74
48938,Basic Depot,7619,63,161,Home & Garden,2024-04-08,Credit Card,50816 Robles Ramp,Riceview,Tonga,FALL15,5,189,945,142,803
16455,Basic Depot,4596,28,110,Electronics,2024-03-31,Credit Card,83667 Johnson Squares,West Judyhaven,Martinique,None,1,79,79,0,79
27293,Essential Mart,9052,45,137,Home & Garden,2024-04-23,Credit Card,31352 David Club Apt. 121,North Stefanie,Djibouti,None,3,177,531,0,531
47908,Essential Mart,2702,56,197,Clothing,2024-04-19,Credit Card,42999 Benjamin Mountain,Danielton,Samoa,FALL15,4,57,228,34,194
48465,Pure Market,3505,39,123,Books,2024-04-22,Credit Card,57270 Savage Harbor Suite 700,Port Leahfort,Monaco,SPRING10,2,175,350,35,315
13379,Pure Market,1010,57,159,Home & Garden,2024-03-31,PayPal,5324 George Lights,Port Joshuafurt,Korea,SUMMER20,3,89,267,53,214
97630,Pure Market,9696,31,182,Clothing,2024-04-10,PayPal,75258 Morris Oval Apt. 802,North Amy,Peru,None,4,62,248,0,248
61451,Essential Mart,9837,35,135,Clothing,2024-04-06,PayPal,65374 Perez Via Suite 736,Moralesborough,Antigua and Barbuda,SPRING10,3,88,264,26,238
67878,Basic Depot,4555,23,164,Books,2024-04-01,PayPal,610 Ralph Island Suite 132,Gardnerport,Tanzania,FALL15,1,166,166,25,141
83260,Essential Mart,4553,49,162,Clothing,2024-04-12,PayPal,452 Williams Ford,Smithshire,Benin,SUMMER20,5,38,190,38,152
78809,Basic Depot,7720,45,175,Electronics,2024-04-06,PayPal,12401 Obrien Center Suite 872,Bennettview,Senegal,SPRING10,2,141,282,28,254
28793,Essential Mart,6618,60,134,Home & Garden,2024-04-04,Credit Card,707 Erica Course,West Gregory,Senegal,None,1,75,75,0,75
46549,Urban Goods,9294,29,160,Clothing,2024-04-03,Credit Card,7912 Melissa Extensions,South Heathertown,Benin,SPRING10,3,62,186,19,167
70446,Essential Mart,3329,33,114,Books,2024-03-31,PayPal,39794 Wilson Port Apt. 880,Christophermouth,Austria,None,5,97,485,0,485
43593,Essential Mart,3931,36,143,Clothing,2024-04-23,Credit Card,37246 Erickson Mission,South Stevenbury,China,FALL15,2,74,148,22,126
83052,Pure Market,4529,23,100,Clothing,2024-04-08,Credit Card,4106 Julie Skyway,New Ashleyview,Montenegro,SUMMER20,2,155,310,62,248
64046,Essential Mart,1998,65,147,Books,2024-04-01,Credit Card,4807 Daniel Gardens Suite 278,South Jonshire,United States Minor Outlying Islands,SPRING10,2,114,228,23,205
23891,Pure Market,3394,49,117,Clothing,2024-04-16,PayPal,188 Johns Mountain,New David,Romania,SUMMER20,2,100,200,40,160
27436,Essential Mart,1487,58,129,Home & Garden,2024-04-14,PayPal,878 Torres Shore,Humphreyshire,Botswana,None,4,60,240,0,240
15403,Essential Mart,9588,39,133,Clothing,2024-04-04,Credit Card,4517 Moore Fort,Robertburgh,Niue,None,1,31,31,0,31
52708,Pure Market,6845,29,129,Electronics,2024-04-19,Credit Card,24767 Judy River,New Jasonland,Seychelles,FALL15,3,108,324,49,275
58720,Basic Depot,6100,63,141,Home & Garden,2024-04-20,PayPal,413 Perry Ports Suite 415,Port Lisa,Costa Rica,SPRING10,1,141,141,14,127
73300,Pure Market,8705,43,173,Electronics,2024-04-02,PayPal,042 Carson Village Suite 473,Bryanhaven,British Indian Ocean Territory (Chagos Archipelago),SPRING10,3,54,162,16,146
27650,Essential Mart,1037,50,121,Home & Garden,2024-04-24,Credit Card,477 Sarah Estates Suite 452,Chenmouth,Saint Barthelemy,SPRING10,5,99,495,50,445
17221,Urban Goods,1391,54,154,Electronics,2024-04-13,PayPal,2992 Doyle Pine Suite 638,Port Williamburgh,Yemen,FALL15,2,192,384,58,326
91155,Basic Depot,5393,34,192,Home & Garden,2024-04-03,Credit Card,183 Pugh Valley Suite 827,West Jessicaview,Peru,FALL15,2,150,300,45,255
89200,Essential Mart,9236,39,123,Electronics,2024-04-16,Credit Card,79658 Nelson Burgs,North John,Nigeria,FALL15,1,114,114,17,97
11851,Pure Market,7851,53,147,Books,2024-04-17,PayPal,089 Jeremy Hills Suite 632,South Anthony,Saudi Arabia,SPRING10,2,25,50,5,45
96453,Urban Goods,8148,29,185,Clothing,2024-04-08,Credit Card,4437 Christopher Squares Apt. 089,Torreston,Aruba,SPRING10,1,72,72,7,65
96172,Essential Mart,7728,47,132,Books,2024-04-25,PayPal,23382 Ashley Viaduct Apt. 182,Colleenton,Nicaragua,FALL15,1,80,80,12,68
41240,Basic Depot,6464,46,161,Clothing,2024-04-02,Credit Card,77031 Alexis Mountain Apt. 097,Lake Paigemouth,Fiji,FALL15,1,181,181,27,154
24102,Essential Mart,4704,57,120,Electronics,2024-04-16,Credit Card,10859 Christopher Centers,Lake Timothy,Barbados,SPRING10,4,131,524,52,472
93094,Essential Mart,8747,30,142,Books,2024-04-14,PayPal,830 Hall Fall,Lake Sarahmouth,Falkland Islands (Malvinas),FALL15,1,60,60,9,51
20050,Urban Goods,9243,48,183,Electronics,2024-04-09,Credit Card,394 Alejandro Crescent,East Scottberg,Norway,FALL15,2,66,132,20,112
94060,Urban Goods,4012,23,154,Home & Garden,2024-04-25,Credit Card,450 Hart Estate,North Richard,Reunion,SPRING10,5,83,415,42,373
41523,Urban Goods,7372,65,123,Clothing,2024-04-03,PayPal,3500 Charles Ports,Dickersonshire,Timor-Leste,SPRING10,1,144,144,14,130
72070,Pure Market,2054,39,149,Home & Garden,2024-03-29,Credit Card,6727 Amy Center,Lake Anthonyport,Qatar,SPRING10,4,62,248,25,223
38160,Basic Depot,5867,25,126,Home & Garden,2024-04-15,Credit Card,7793 Nicole Estates,Dorothyport,Slovenia,SPRING10,5,178,890,89,801
26276,Basic Depot,6540,61,106,Home & Garden,2024-04-16,PayPal,9292 Porter Grove,East Joseph,El Salvador,SUMMER20,1,51,51,10,41
92397,Essential Mart,8718,63,120,Home & Garden,2024-04-09,PayPal,14927 Sheryl Tunnel,Hollandberg,Guyana,SUMMER20,4,191,764,153,611
67655,Urban Goods,2635,44,134,Home & Garden,2024-04-11,Credit Card,1782 Rodriguez Hollow Apt. 026,Bradport,Libyan Arab Jamahiriya,SUMMER20,5,131,655,131,524
43550,Urban Goods,9728,59,194,Clothing,2024-04-12,PayPal,7856 Phillips Rue Suite 734,Millershire,Kazakhstan,SPRING10,4,125,500,50,450
13267,Essential Mart,3240,56,175,Books,2024-03-30,Credit Card,50361 Travis Extensions,West Elizabethfurt,Tokelau,SUMMER20,5,148,740,148,592
87300,Essential Mart,8672,32,101,Books,2024-04-19,Credit Card,283 Herring Port Apt. 061,Rachelfurt,Libyan Arab Jamahiriya,SUMMER20,4,198,792,158,634
87918,Pure Market,7779,35,169,Clothing,2024-04-09,PayPal,044 Harris Shoal,South Melissaborough,Cape Verde,FALL15,2,124,248,37,211
45879,Essential Mart,9556,42,116,Books,2024-04-08,Credit Card,206 Mitchell Trail,Leonardport,Cuba,FALL15,5,113,565,85,480
71563,Essential Mart,9795,48,177,Home & Garden,2024-04-04,Credit Card,082 Moore Fort,Davidburgh,Iraq,SUMMER20,4,69,276,55,221
28196,Basic Depot,7025,25,161,Books,2024-04-21,Credit Card,779 Marsh Garden,Port Robert,Tanzania,SUMMER20,2,117,234,47,187
64244,Essential Mart,8220,26,116,Electronics,2024-04-24,Credit Card,8540 Michael Union,Wilsonbury,Switzerland,FALL15,3,100,300,45,255
13054,Essential Mart,5244,43,198,Home & Garden,2024-03-28,Credit Card,42708 Valerie Spring,Hansonmouth,Bosnia and Herzegovina,FALL15,5,99,495,74,421
23786,Pure Market,9005,58,120,Home & Garden,2024-04-17,Credit Card,7233 Darren Stream Apt. 305,Lake Mistybury,Suriname,FALL15,5,173,865,130,735
95624,Urban Goods,6697,54,130,Electronics,2024-04-01,Credit Card,0526 Sanchez Station,Valdezport,Georgia,FALL15,1,113,113,17,96
43882,Basic Depot,9376,47,125,Electronics,2024-03-27,PayPal,57570 Green Meadow,Castrostad,Chad,None,4,137,548,0,548
16668,Pure Market,3059,33,173,Home & Garden,2024-03-30,PayPal,15036 Allen Underpass Apt. 948,Lake Michael,Oman,SPRING10,4,84,336,34,302
80493,Urban Goods,1141,56,154,Electronics,2024-04-20,Credit Card,070 Williamson Plaza,Callahanville,Congo,SPRING10,3,137,411,41,370
92204,Pure Market,3421,54,190,Electronics,2024-04-13,PayPal,5054 Sara Centers Suite 712,Martineztown,Guinea-Bissau,SUMMER20,5,52,260,52,208
86270,Basic Depot,3183,31,187,Books,2024-04-19,Credit Card,526 Charles Well Suite 176,Lake Johnland,Benin,FALL15,1,60,60,9,51
58975,Basic Depot,3579,39,160,Home & Garden,2024-04-06,PayPal,2852 Anna Terrace Suite 119,South Joshuaville,Trinidad and Tobago,FALL15,3,61,183,27,156
34912,Basic Depot,3520,34,199,Clothing,2024-04-17,Credit Card,684 Bell Crossing,Lake Matthewchester,Kiribati,SPRING10,5,21,105,10,95
45462,Pure Market,2650,55,187,Clothing,2024-03-27,Credit Card,57055 William Tunnel Suite 982,Hicksside,Cuba,None,3,146,438,0,438
32763,Basic Depot,7224,49,132,Clothing,2024-04-21,PayPal,06211 Dodson Union,East Brendahaven,Egypt,FALL15,3,198,594,89,505
94631,Essential Mart,5205,38,134,Books,2024-04-19,Credit Card,8813 Turner Meadow Suite 576,Port Andrea,Niger,SUMMER20,1,178,178,36,142
88710,Basic Depot,7783,54,197,Clothing,2024-04-15,PayPal,87180 Lyons Dam Suite 904,West Marymouth,Brazil,FALL15,4,168,672,101,571
50099,Basic Depot,2471,60,146,Books,2024-04-13,Credit Card,0063 Harrington Stravenue Apt. 065,Roberttown,Sweden,SUMMER20,3,66,198,40,158
78900,Essential Mart,9534,59,172,Electronics,2024-04-23,Credit Card,765 Gibbs Highway,Freemanstad,Czech Republic,FALL15,4,172,688,103,585
62828,Urban Goods,1046,61,169,Electronics,2024-04-13,PayPal,8797 John Corner Suite 246,Taylorbury,Tunisia,SPRING10,2,182,364,36,328
92050,Pure Market,7251,48,185,Home & Garden,2024-04-03,PayPal,577 Rivers Ferry,Jamesborough,United States Virgin Islands,SPRING10,4,37,148,15,133
72670,Pure Market,6017,38,168,Books,2024-04-23,PayPal,57951 Meyer Cliff,Christinaburgh,Papua New Guinea,None,3,152,456,0,456
84853,Essential Mart,8869,27,161,Home & Garden,2024-04-09,PayPal,323 Carlson Shore,West Monica,Brunei Darussalam,FALL15,4,76,304,46,258
90751,Basic Depot,2218,49,152,Books,2024-04-05,Credit Card,6201 Rivera Haven Suite 559,North Annetteburgh,Palau,SPRING10,4,51,204,20,184
59776,Basic Depot,9089,54,168,Clothing,2024-04-21,Credit Card,51998 Andrea Run Suite 312,Lindafurt,Taiwan,FALL15,4,33,132,20,112
74638,Essential Mart,3280,31,141,Electronics,2024-03-30,PayPal,063 Stephens Estate Apt. 737,Whitemouth,Costa Rica,SUMMER20,3,118,354,71,283
39660,Essential Mart,7364,24,131,Clothing,2024-04-10,Credit Card,8878 Sherri Mountain,Port Amandaville,Isle of Man,SUMMER20,2,191,382,76,306
75157,Pure Market,6360,47,151,Books,2024-03-27,Credit Card,488 Rogers Loaf Suite 985,Port Heatherland,Nauru,SUMMER20,3,137,411,82,329
41140,Basic Depot,1380,24,186,Clothing,2024-03-28,Credit Card,239 Travis Forge,Michaelton,Eritrea,SPRING10,4,65,260,26,234
60453,Pure Market,8382,25,185,Home & Garden,2024-04-18,PayPal,267 Amanda Shore Suite 760,Port Amber,Holy See (Vatican City State),SPRING10,3,147,441,44,397
57667,Pure Market,5685,35,135,Books,2024-04-24,Credit Card,9274 Jones Lights,Bergerberg,Poland,FALL15,4,118,472,71,401
98764,Pure Market,6235,61,114,Clothing,2024-04-06,Credit Card,10982 Brooks Roads Suite 765,Martinhaven,Slovenia,SUMMER20,4,124,496,99,397
39958,Urban Goods,8862,37,122,Books,2024-04-24,PayPal,137 Reid Viaduct Suite 645,Bellside,Cyprus,None,1,116,116,0,116
41074,Basic Depot,8245,50,152,Home & Garden,2024-04-02,PayPal,6971 Young Creek Apt. 332,West Susanshire,Myanmar,SUMMER20,2,110,220,44,176
89814,Pure Market,7484,38,105,Clothing,2024-03-31,PayPal,961 Max Mountain Apt. 928,South Samuel,Uzbekistan,SUMMER20,1,118,118,24,94
69574,Urban Goods,5951,56,168,Books,2024-04-16,PayPal,512 Sarah Mill Suite 752,East Kennethbury,Australia,None,5,32,160,0,160
16801,Basic Depot,7633,29,102,Books,2024-04-24,Credit Card,30772 Rachel Neck,Paulhaven,Venezuela,FALL15,5,69,345,52,293
92245,Pure Market,4046,42,170,Clothing,2024-04-01,PayPal,789 Donald Forks,Lake Jose,Tonga,FALL15,1,198,198,30,168
10626,Pure Market,9291,40,101,Home & Garden,2024-03-31,Credit Card,232 Meadows Rue,New Joseph,Singapore,FALL15,1,56,56,8,48
91572,Urban Goods,9890,35,142,Home & Garden,2024-04-07,Credit Card,1649 Richardson Junctions,New Brittneyport,Canada,None,4,189,756,0,756
12548,Pure Market,8544,32,151,Clothing,2024-04-11,Credit Card,653 Taylor Estates Apt. 979,Lake Kimberly,Hungary,SPRING10,4,170,680,68,612
80169,Basic Depot,2580,57,103,Electronics,2024-04-16,PayPal,97995 Andrew Path,Reidville,Barbados,FALL15,2,66,132,20,112
86515,Pure Market,3975,23,163,Home & Garden,2024-04-15,PayPal,59432 Key Route Apt. 994,Port Diamondside,Cook Islands,None,4,77,308,0,308
12758,Essential Mart,7330,60,145,Books,2024-04-10,PayPal,54176 Patterson Walks Suite 429,New Scottborough,San Marino,SUMMER20,4,138,552,110,442
40612,Basic Depot,5997,25,113,Electronics,2024-04-05,PayPal,7858 Carter Throughway Apt. 150,Nathanielchester,Belarus,FALL15,1,164,164,25,139
25005,Basic Depot,5636,39,101,Books,2024-04-09,Credit Card,896 Ann Skyway,Palmerside,Palestinian Territory,SPRING10,2,78,156,16,140
58213,Essential Mart,3781,36,179,Electronics,2024-03-31,PayPal,37694 Robert Ramp,Zavalahaven,Lithuania,FALL15,4,181,724,109,615
23750,Essential Mart,3281,49,150,Home & Garden,2024-04-08,PayPal,907 Mercado Port Apt. 290,South Moniqueland,Colombia,None,3,165,495,0,495
36966,Pure Market,4317,64,118,Books,2024-04-06,PayPal,10278 Jackson Walks Suite 375,Davidtown,Nicaragua,FALL15,2,120,240,36,204
44791,Pure Market,6786,48,111,Clothing,2024-04-02,PayPal,4890 Clark Locks,Justinmouth,Cape Verde,SPRING10,4,110,440,44,396
85595,Basic Depot,9587,35,143,Electronics,2024-04-16,Credit Card,775 Lewis Crossing Suite 543,Matthewhaven,Mayotte,SPRING10,2,131,262,26,236
98732,Pure Market,2810,36,165,Electronics,2024-04-06,PayPal,4337 Williams Overpass,Deanshire,Saint Martin,None,3,174,522,0,522
38535,Essential Mart,5230,29,108,Clothing,2024-04-07,Credit Card,3224 Stacey Motorway,Thorntonchester,Guadeloupe,FALL15,3,56,168,25,143
22071,Basic Depot,7041,27,151,Home & Garden,2024-03-30,PayPal,794 Geoffrey Orchard,Port Juan,Netherlands,SUMMER20,1,67,67,13,54
39048,Pure Market,5891,62,196,Books,2024-03-28,Credit Card,647 Tyler Grove,Kiddfort,Guatemala,FALL15,2,21,42,6,36
50830,Pure Market,1397,38,111,Home & Garden,2024-04-01,PayPal,93694 Scott Crescent,Lozanohaven,Israel,FALL15,5,153,765,115,650
99857,Pure Market,9861,59,187,Electronics,2024-04-14,PayPal,95650 Powers Drives,South Timothyfort,Canada,FALL15,5,163,815,122,693
32506,Essential Mart,4592,50,107,Home & Garden,2024-03-30,PayPal,196 Micheal Lakes Apt. 405,Lake Gregory,Nauru,SUMMER20,3,130,390,78,312
99813,Urban Goods,2263,41,114,Clothing,2024-04-17,Credit Card,86013 Stephanie Garden,Gloriaburgh,Sweden,SPRING10,5,23,115,12,103
56820,Basic Depot,4900,37,165,Books,2024-03-31,Credit Card,084 Michael Forge Suite 487,Lake Brittany,Brazil,SPRING10,5,120,600,60,540
25822,Pure Market,5800,28,101,Home & Garden,2024-04-04,Credit Card,3060 Johnson Ports Suite 508,West Michellefurt,Nigeria,None,3,87,261,0,261
26673,Essential Mart,4936,62,128,Books,2024-04-03,Credit Card,571 Martinez Oval Suite 559,Lake Randy,Ethiopia,FALL15,1,62,62,9,53
27021,Pure Market,1564,62,131,Books,2024-04-16,PayPal,66568 Jones Isle,Brownborough,Bolivia,SUMMER20,4,117,468,94,374
19256,Pure Market,2306,54,129,Books,2024-04-12,Credit Card,80639 Barton Viaduct Suite 137,Loveshire,Qatar,SPRING10,2,40,80,8,72
87043,Essential Mart,2749,56,108,Books,2024-04-18,Credit Card,072 Crawford Lock Suite 634,North Antonioport,Tokelau,None,4,143,572,0,572
79081,Essential Mart,4277,43,163,Electronics,2024-04-09,Credit Card,0398 Floyd Falls Suite 301,Fergusonhaven,France,SPRING10,5,170,850,85,765
76076,Pure Market,9832,32,145,Home & Garden,2024-04-06,Credit Card,33735 Hall Locks,North Emma,Iraq,None,3,156,468,0,468
83146,Essential Mart,7859,32,153,Books,2024-04-02,Credit Card,15268 Chase Loop Apt. 676,New Briannashire,Lithuania,SUMMER20,2,160,320,64,256
80722,Pure Market,8854,36,150,Books,2024-04-15,Credit Card,503 Newman Cove,Stacieland,Poland,SPRING10,4,160,640,64,576
22202,Urban Goods,2186,40,151,Clothing,2024-04-02,PayPal,5046 Alexander Way,West Anthony,Iran,FALL15,5,75,375,56,319
34773,Pure Market,7538,54,121,Electronics,2024-04-22,PayPal,57997 Amy Corners Suite 068,Port Carolport,Paraguay,FALL15,2,32,64,10,54
90243,Pure Market,7168,42,110,Books,2024-03-28,Credit Card,570 Williams Course Apt. 075,New Jeannechester,Uruguay,None,5,147,735,0,735
44046,Pure Market,8824,41,160,Home & Garden,2024-04-20,Credit Card,2375 Jared Station,Richardfurt,Niue,SUMMER20,3,142,426,85,341
50535,Pure Market,9989,31,173,Electronics,2024-03-29,PayPal,5347 Nancy Row Suite 994,Port Shellyberg,Togo,None,2,55,110,0,110
85379,Basic Depot,4544,49,104,Books,2024-04-06,Credit Card,864 Hughes Fords Apt. 246,South Jasonfurt,Belarus,SUMMER20,1,184,184,37,147
77558,Urban Goods,6610,54,186,Clothing,2024-04-06,PayPal,76767 Miller Burgs,Cynthiaside,Micronesia,SUMMER20,5,89,445,89,356
39410,Basic Depot,4681,24,124,Home & Garden,2024-04-10,PayPal,0835 Robert Falls,Garzastad,Maldives,None,1,168,168,0,168
47749,Basic Depot,1348,65,156,Clothing,2024-04-19,PayPal,3138 Jane Expressway Suite 912,Gambleland,Oman,None,2,130,260,0,260
21723,Pure Market,9331,41,157,Electronics,2024-03-29,PayPal,5078 Kathryn Roads Apt. 849,New Andrew,Hungary,SUMMER20,3,168,504,101,403
27577,Essential Mart,2772,65,188,Electronics,2024-04-10,Credit Card,445 Wyatt Fork,Deantown,Maldives,SPRING10,3,95,285,28,257
36147,Pure Market,1830,45,149,Clothing,2024-04-25,PayPal,092 Wolfe Way,Port Shirleyton,Liberia,SPRING10,3,194,582,58,524
95779,Urban Goods,1955,27,100,Home & Garden,2024-04-19,PayPal,0694 Katherine Locks Suite 143,Powellhaven,Portugal,SUMMER20,4,56,224,45,179
30729,Basic Depot,1430,33,131,Home & Garden,2024-04-04,PayPal,0890 Paul Dam,Kennethberg,Gabon,SPRING10,3,57,171,17,154
17917,Essential Mart,9222,52,188,Books,2024-04-12,PayPal,5734 Turner Turnpike Suite 884,Denisemouth,Papua New Guinea,None,3,190,570,0,570
74867,Urban Goods,9100,46,186,Home & Garden,2024-04-24,PayPal,1027 Martha Manor,Jeremyfurt,Ghana,SUMMER20,1,38,38,8,30
38570,Essential Mart,5915,34,142,Home & Garden,2024-04-15,PayPal,936 Davidson Hill Suite 926,Lake Jon,Faroe Islands,FALL15,3,172,516,77,439
21641,Essential Mart,1055,45,198,Clothing,2024-04-06,PayPal,64438 Anderson Prairie Suite 343,New Robertmouth,Haiti,FALL15,2,133,266,40,226
69542,Essential Mart,9388,39,199,Home & Garden,2024-04-15,Credit Card,881 Andrew Keys Apt. 937,North Jimmy,Germany,SUMMER20,4,150,600,120,480
53255,Essential Mart,2496,60,139,Books,2024-03-27,Credit Card,8017 Baldwin View Suite 755,Port James,Venezuela,FALL15,2,174,348,52,296
58129,Essential Mart,7603,41,131,Books,2024-04-02,PayPal,252 Griffin Lodge Apt. 735,Laceymouth,Philippines,SPRING10,3,162,486,49,437
19165,Basic Depot,7040,48,134,Home & Garden,2024-03-27,Credit Card,784 Jennifer Centers,North Joshua,Cocos (Keeling) Islands,SUMMER20,2,158,316,63,253
37670,Basic Depot,6147,54,186,Clothing,2024-04-07,PayPal,10062 Kyle Shoal Suite 229,North Michelleville,Mali,SPRING10,3,83,249,25,224
52612,Urban Goods,6266,49,162,Electronics,2024-04-01,Credit Card,610 Bender Forest,Braunville,Guernsey,SUMMER20,2,132,264,53,211
68942,Pure Market,3592,42,162,Books,2024-04-09,Credit Card,6423 Jeffrey Club,Paulstad,Iran,None,1,113,113,0,113
75282,Essential Mart,7292,28,135,Home & Garden,2024-04-19,PayPal,83525 Martinez Meadow,East Gina,Congo,SUMMER20,4,118,472,94,378
66945,Pure Market,9464,37,154,Books,2024-04-25,Credit Card,7350 Morris Overpass,South Isaiah,Belgium,SUMMER20,2,99,198,40,158
85455,Essential Mart,7416,53,171,Books,2024-04-02,PayPal,5744 Chavez Roads,Birdview,Ukraine,None,5,64,320,0,320
